prompt_id,evaluator_id,layer_index,mean_distance_to_self_answer,min_distance_to_self_answer,max_distance_to_self_answer,distance_to_self_spread,mean_distance_to_centroid,allocation_spread,negative_mass_sum,positive_mass_sum
p084,Qwen/Qwen2.5-7B-Instruct::normal_04,16,19.77400016784668,16.690122604370117,23.89575958251953,7.205636978149414,11.683741569519043,0.5,0.25,0.75
p085,Qwen/Qwen2.5-7B-Instruct::normal_01,16,31.658241271972656,29.560266494750977,35.458702087402344,5.898435592651367,16.8978271484375,0.6,0.3,0.7
p085,Qwen/Qwen2.5-7B-Instruct::normal_02,16,32.580589294433594,26.508773803710938,36.603546142578125,10.094772338867188,16.805049896240234,0.55,0.3,0.7
p085,Qwen/Qwen2.5-7B-Instruct::normal_03,16,29.29987335205078,27.335336685180664,31.969188690185547,4.633852005004883,16.553081512451172,0.55,0.3,0.7
p085,Qwen/Qwen2.5-7B-Instruct::normal_04,16,29.312183380126953,22.993600845336914,34.43062210083008,11.437021255493164,16.350948333740234,0.55,0.3,0.7
p086,Qwen/Qwen2.5-7B-Instruct::normal_01,16,20.037498474121094,16.868833541870117,22.931747436523438,6.06291389465332,8.796631813049316,0.65,0.30000000000000004,0.7
p086,Qwen/Qwen2.5-7B-Instruct::normal_02,16,21.663421630859375,16.813199996948242,24.77642250061035,7.963222503662109,9.576814651489258,0.35,0.0,1.0
p086,Qwen/Qwen2.5-7B-Instruct::normal_03,16,20.42482566833496,16.058542251586914,23.49808120727539,7.439538955688477,9.52645206451416,0.55,0.2,0.8
p086,Qwen/Qwen2.5-7B-Instruct::normal_04,16,20.399532318115234,15.508342742919922,22.734283447265625,7.225940704345703,9.576814651489258,0.7,0.4,0.6
p087,Qwen/Qwen2.5-7B-Instruct::normal_01,16,22.63304901123047,19.616840362548828,25.7027645111084,6.08592414855957,13.817767143249512,0.6000000000000001,0.30000000000000004,0.7
p087,Qwen/Qwen2.5-7B-Instruct::normal_02,16,22.90431785583496,20.226659774780273,26.232080459594727,6.005420684814453,13.620311737060547,0.6,0.25,0.75
p087,Qwen/Qwen2.5-7B-Instruct::normal_03,16,22.535015106201172,21.997575759887695,23.343870162963867,1.3462944030761719,13.133115768432617,0.6,0.25,0.75
p087,Qwen/Qwen2.5-7B-Instruct::normal_04,16,23.137954711914062,20.914854049682617,24.88958740234375,3.974733352661133,13.128602981567383,0.7,0.4,0.6
p088,Qwen/Qwen2.5-7B-Instruct::normal_01,16,20.614789962768555,17.87261962890625,24.142793655395508,6.270174026489258,11.8031005859375,0.35,0.0,1.0
p088,Qwen/Qwen2.5-7B-Instruct::normal_02,16,18.603132247924805,15.643668174743652,23.43981170654297,7.796143531799316,11.89687728881836,0.65,0.6000000000000001,0.4
p088,Qwen/Qwen2.5-7B-Instruct::normal_03,16,19.182491302490234,16.147930145263672,23.579662322998047,7.431732177734375,11.89687728881836,0.6000000000000001,0.30000000000000004,0.7
p088,Qwen/Qwen2.5-7B-Instruct::normal_04,16,19.824846267700195,17.87110710144043,21.54854393005371,3.6774368286132812,10.480264663696289,0.6000000000000001,0.30000000000000004,0.7
p089,Qwen/Qwen2.5-7B-Instruct::normal_01,16,20.119457244873047,14.510323524475098,29.715457916259766,15.205134391784668,13.51845932006836,0.75,0.25,0.75
p089,Qwen/Qwen2.5-7B-Instruct::normal_02,16,19.786518096923828,12.547374725341797,29.83501625061035,17.287641525268555,13.21192741394043,0.30000000000000004,0.0,1.0
p089,Qwen/Qwen2.5-7B-Instruct::normal_03,16,19.61345672607422,11.544833183288574,30.50316619873047,18.958332061767578,14.199292182922363,1.0,0.5,0.5
p089,Qwen/Qwen2.5-7B-Instruct::normal_04,16,18.765588760375977,14.639708518981934,27.069618225097656,12.429909706115723,13.846009254455566,0.75,0.55,0.45
p090,Qwen/Qwen2.5-7B-Instruct::normal_01,16,16.836877822875977,12.201298713684082,24.69732666015625,12.496027946472168,10.547784805297852,0.5,0.1,0.9
p090,Qwen/Qwen2.5-7B-Instruct::normal_02,16,15.980306625366211,13.12654972076416,22.844682693481445,9.718132972717285,10.415993690490723,0.55,0.25,0.75
p090,Qwen/Qwen2.5-7B-Instruct::normal_03,16,15.762951850891113,11.018572807312012,23.049800872802734,12.031228065490723,10.087807655334473,0.5,0.1,0.8999999999999999
p090,Qwen/Qwen2.5-7B-Instruct::normal_04,16,16.48500633239746,13.024235725402832,24.32370376586914,11.299468040466309,11.019536972045898,0.7,0.25,0.75
p091,Qwen/Qwen2.5-7B-Instruct::normal_01,16,17.12105369567871,13.188015937805176,22.984149932861328,9.796133995056152,11.246894836425781,0.75,0.25,0.75
p091,Qwen/Qwen2.5-7B-Instruct::normal_02,16,16.9700984954834,12.895294189453125,21.911033630371094,9.015739440917969,10.999273300170898,0.5,0.05,0.95
p091,Qwen/Qwen2.5-7B-Instruct::normal_03,16,15.165082931518555,11.503637313842773,18.0638370513916,6.560199737548828,10.57365894317627,0.55,0.1,0.8999999999999999
p091,Qwen/Qwen2.5-7B-Instruct::normal_04,16,16.143312454223633,13.514265060424805,19.723182678222656,6.208917617797852,10.016477584838867,0.65,0.2,0.7999999999999999
p092,Qwen/Qwen2.5-7B-Instruct::normal_01,16,17.7159423828125,16.09603500366211,21.59816551208496,5.502130508422852,11.44110107421875,0.7,0.6,0.4
p092,Qwen/Qwen2.5-7B-Instruct::normal_02,16,17.536911010742188,14.903371810913086,21.551530838012695,6.648159027099609,11.853850364685059,0.6,0.25,0.75
p092,Qwen/Qwen2.5-7B-Instruct::normal_03,16,18.29304313659668,14.505441665649414,20.72944450378418,6.224002838134766,11.824321746826172,0.7,0.4,0.6
p092,Qwen/Qwen2.5-7B-Instruct::normal_04,16,17.902185440063477,15.549161911010742,21.558141708374023,6.008979797363281,11.128861427307129,0.30000000000000004,0.0,1.0
p093,Qwen/Qwen2.5-7B-Instruct::normal_01,16,15.764491081237793,11.604966163635254,23.037439346313477,11.432473182678223,10.476971626281738,0.6,0.3,0.7
p093,Qwen/Qwen2.5-7B-Instruct::normal_03,16,17.584117889404297,14.760198593139648,23.866321563720703,9.106122970581055,10.947876930236816,0.7,0.4,0.6000000000000001
p093,Qwen/Qwen2.5-7B-Instruct::normal_04,16,18.151174545288086,15.161181449890137,25.4423770904541,10.281195640563965,11.436918258666992,0.6000000000000001,0.30000000000000004,0.7
p094,Qwen/Qwen2.5-7B-Instruct::normal_01,16,17.866764068603516,13.306124687194824,24.03889274597168,10.732768058776855,11.495726585388184,0.5,0.1,0.9
p094,Qwen/Qwen2.5-7B-Instruct::normal_02,16,18.099380493164062,14.673094749450684,22.39973258972168,7.726637840270996,11.033767700195312,0.7,0.35,0.65
p094,Qwen/Qwen2.5-7B-Instruct::normal_03,16,17.793842315673828,13.328703880310059,23.692628860473633,10.363924980163574,11.80445671081543,0.35,0.0,1.0
p094,Qwen/Qwen2.5-7B-Instruct::normal_04,16,17.671918869018555,14.334613800048828,21.328248977661133,6.993635177612305,10.851969718933105,0.35,0.0,1.0
p095,Qwen/Qwen2.5-7B-Instruct::normal_01,16,15.715801239013672,12.946555137634277,20.241384506225586,7.294829368591309,10.773407936096191,0.55,0.3,0.7
p095,Qwen/Qwen2.5-7B-Instruct::normal_02,16,15.963905334472656,12.408952713012695,22.215763092041016,9.80681037902832,10.404851913452148,0.55,0.3,0.7
p095,Qwen/Qwen2.5-7B-Instruct::normal_03,16,16.287578582763672,12.108330726623535,21.664596557617188,9.556265830993652,10.713687896728516,0.65,0.1,0.9
p095,Qwen/Qwen2.5-7B-Instruct::normal_04,16,15.607333183288574,11.477169036865234,22.06460189819336,10.587432861328125,10.84594440460205,0.6,0.3,0.7
p096,Qwen/Qwen2.5-7B-Instruct::normal_01,16,16.811376571655273,12.994677543640137,24.35779571533203,11.363118171691895,10.965526580810547,0.15,0.0,1.0
p096,Qwen/Qwen2.5-7B-Instruct::normal_03,16,16.056968688964844,11.80238151550293,21.9540958404541,10.151714324951172,10.821834564208984,0.6,0.15,0.85
p096,Qwen/Qwen2.5-7B-Instruct::normal_04,16,16.842144012451172,13.176887512207031,23.442663192749023,10.265775680541992,10.965526580810547,0.35,0.0,1.0
p097,Qwen/Qwen2.5-7B-Instruct::normal_01,16,15.397446632385254,12.773463249206543,20.543949127197266,7.770485877990723,9.730863571166992,0.35,0.0,1.0
p097,Qwen/Qwen2.5-7B-Instruct::normal_02,16,17.602516174316406,13.231592178344727,23.68609046936035,10.454498291015625,10.541802406311035,0.55,0.1,0.9
p097,Qwen/Qwen2.5-7B-Instruct::normal_03,16,15.73037338256836,12.393698692321777,20.5710506439209,8.177351951599121,10.194380760192871,0.6000000000000001,0.30000000000000004,0.7
p097,Qwen/Qwen2.5-7B-Instruct::normal_04,16,15.978851318359375,10.70042610168457,20.880895614624023,10.180469512939453,10.160375595092773,0.5,0.05,0.95
p098,Qwen/Qwen2.5-7B-Instruct::normal_01,16,16.38926124572754,13.451140403747559,22.480554580688477,9.029414176940918,11.232001304626465,0.6,0.3,0.7
p098,Qwen/Qwen2.5-7B-Instruct::normal_02,16,16.480369567871094,11.442049026489258,23.832780838012695,12.390731811523438,10.815937042236328,0.55,0.1,0.8999999999999999
p098,Qwen/Qwen2.5-7B-Instruct::normal_03,16,16.152978897094727,13.174592018127441,23.79555320739746,10.62096118927002,11.17253589630127,0.55,0.1,0.8999999999999999
p098,Qwen/Qwen2.5-7B-Instruct::normal_04,16,16.470006942749023,12.405125617980957,24.660858154296875,12.255732536315918,10.648550987243652,0.65,0.30000000000000004,0.7
p099,Qwen/Qwen2.5-7B-Instruct::normal_01,16,16.609235763549805,12.385147094726562,25.94933319091797,13.564186096191406,10.715702056884766,0.6,0.25,0.75
p099,Qwen/Qwen2.5-7B-Instruct::normal_02,16,16.60379409790039,12.193025588989258,26.066558837890625,13.873533248901367,10.715702056884766,0.5,0.1,0.9
p099,Qwen/Qwen2.5-7B-Instruct::normal_03,16,16.034221649169922,11.983838081359863,25.630884170532227,13.647046089172363,10.782417297363281,0.5,0.05,0.95
p099,Qwen/Qwen2.5-7B-Instruct::normal_04,16,16.067258834838867,12.016261100769043,24.008468627929688,11.992207527160645,10.392672538757324,0.35,0.0,0.9999999999999999
p100,Qwen/Qwen2.5-7B-Instruct::normal_01,16,17.585006713867188,14.523983001708984,20.72730827331543,6.203325271606445,9.997339248657227,0.6,0.15,0.85
p100,Qwen/Qwen2.5-7B-Instruct::normal_02,16,18.3181209564209,14.939554214477539,23.878454208374023,8.938899993896484,10.85936450958252,0.6000000000000001,0.35,0.65
p100,Qwen/Qwen2.5-7B-Instruct::normal_03,16,17.638778686523438,14.759578704833984,23.151533126831055,8.39195442199707,10.789590835571289,0.6,0.25,0.75
p100,Qwen/Qwen2.5-7B-Instruct::normal_04,16,17.259395599365234,15.43184757232666,18.84743309020996,3.415585517883301,10.287822723388672,0.55,0.1,0.9
